YEAR,QUARTER,R,T,H,CLIMATE_RISK,DENGUE,MALARIA,Q_NUM,TIME,APOLLOHOSP_PRICE,AUROPHARMA_PRICE,CIPLA_PRICE,DRREDDY_PRICE,LUPIN_PRICE,SUNPHARMA_PRICE,APOLLOHOSP_VOL,AUROPHARMA_VOL,CIPLA_VOL,DRREDDY_VOL,LUPIN_VOL,SUNPHARMA_VOL
1934.0,Q1,34.8,20.15,1.6453900709219855,0.7053084806184061,705.3084806184062,1128.4935689894498,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934.0,Q2,110.2,27.32,3.891242937853107,0.7053084806184061,1410.6169612368124,1410.616961236812,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934.0,Q3,963.7,27.74,33.53166318719555,0.7053084806184061,3526.542403092031,1974.863745731537,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934.0,Q4,108.7,22.5,4.6255319148936165,0.7053084806184061,1410.6169612368124,1128.4935689894498,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935.0,Q1,47.6,20.05,2.261282660332541,0.5626344460694422,562.6344460694422,900.2151137111076,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935.0,Q2,97.3,27.23,3.446687920651789,0.5626344460694422,1125.2688921388844,1125.2688921388844,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935.0,Q3,905.1,27.62,31.624737945492654,0.5626344460694422,2813.172230347211,1575.376448994438,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935.0,Q4,77.8,22.77,3.2730332351703826,0.5626344460694422,1125.2688921388844,900.2151137111076,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936.0,Q1,54.1,20.18,2.5542965061378657,0.7183583908452109,718.358390845211,1149.3734253523376,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936.0,Q2,154.0,27.4,5.422535211267606,0.7183583908452109,1436.716781690422,1436.7167816904218,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936.0,Q3,968.9,27.46,34.04427266338721,0.7183583908452109,3591.7919542260547,2011.4034943665904,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936.0,Q4,144.8,22.98,6.038365304420351,0.7183583908452109,1436.716781690422,1149.3734253523376,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937.0,Q1,56.9,20.23,2.680169571361281,0.5026637191732324,502.6637191732325,804.2619506771719,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937.0,Q2,133.3,26.99,4.762415148267239,0.5026637191732324,1005.3274383464648,1005.3274383464648,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937.0,Q3,880.5999999999999,27.88,30.49168975069252,0.5026637191732324,2513.318595866162,1407.4584136850506,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937.0,Q4,133.79999999999998,22.36,5.727739726027397,0.5026637191732324,1005.3274383464648,804.2619506771719,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938.0,Q1,60.6,20.09,2.8733997155049784,0.7817612934179899,781.76129341799,1250.818069468784,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938.0,Q2,138.5,27.95,4.784110535405873,0.7817612934179899,1563.52258683598,1563.5225868359798,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938.0,Q3,994.9,27.45,34.9701230228471,0.7817612934179899,3908.80646708995,2188.931621570372,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938.0,Q4,96.6,22.47,4.115892628887942,0.7817612934179899,1563.52258683598,1250.818069468784,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939.0,Q1,45.400000000000006,20.51,2.1106462110646214,0.3836405968216874,383.6405968216875,613.8249549146999,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939.0,Q2,111.9,26.95,4.003577817531307,0.3836405968216874,767.281193643375,767.2811936433749,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939.0,Q3,831.6999999999999,27.73,28.9488339714584,0.3836405968216874,1918.2029841084368,1074.1936711007247,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939.0,Q4,122.5,22.75,5.157894736842106,0.3836405968216874,767.281193643375,613.8249549146999,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940.0,Q1,38.8,20.02,1.845861084681256,0.5154609771611222,515.4609771611222,824.7375634577955,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940.0,Q2,155.39999999999998,26.77,5.595966870723802,0.5154609771611222,1030.9219543222443,1030.9219543222443,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940.0,Q3,885.8,27.75,30.81043478260869,0.5154609771611222,2577.304885805611,1443.290736051142,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940.0,Q4,121.3,22.76,5.105218855218856,0.5154609771611222,1030.9219543222443,824.7375634577955,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941.0,Q1,39.3,20.33,1.8424753867791843,0.2888871660303734,288.8871660303734,462.2194656485975,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941.0,Q2,132.9,28.17,4.556050737058622,0.2888871660303734,577.7743320607468,577.7743320607468,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941.0,Q3,792.9,28.05,27.29432013769363,0.2888871660303734,1444.435830151867,808.8840648850455,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941.0,Q4,108.9,23.3,4.481481481481481,0.2888871660303734,577.7743320607468,462.2194656485975,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942.0,Q1,67.4,20.33,3.159868729488984,0.7950334792201347,795.0334792201347,1272.0535667522156,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942.0,Q2,129.0,27.85,4.471403812824956,0.7950334792201347,1590.0669584402694,1590.0669584402694,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942.0,Q3,1000.6,27.88,34.646814404432135,0.7950334792201347,3975.167396100673,2226.093741816377,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942.0,Q4,75.7,22.45,3.2281449893390195,0.7950334792201347,1590.0669584402694,1272.0535667522156,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943.0,Q1,66.6,19.67,3.222060957910014,0.5904551835212882,590.4551835212882,944.7282936340612,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943.0,Q2,174.7,26.94,6.252684323550465,0.5904551835212882,1180.9103670425764,1180.9103670425764,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943.0,Q3,916.5,27.59,32.05666316894019,0.5904551835212882,2952.275917606441,1653.2745138596067,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943.0,Q4,111.3,22.53,4.730131746706332,0.5904551835212882,1180.9103670425764,944.7282936340612,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944.0,Q1,65.4,19.34,3.2153392330383483,0.6666584781041778,666.6584781041779,1066.6535649666846,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944.0,Q2,147.8,26.9,5.297491039426524,0.6666584781041778,1333.3169562083558,1333.3169562083556,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944.0,Q3,947.9,27.86,32.84476784476785,0.6666584781041778,3333.292390520889,1866.6437386916975,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944.0,Q4,137.29999999999998,22.52,5.837585034013605,0.6666584781041778,1333.3169562083558,1066.6535649666846,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945.0,Q1,44.400000000000006,18.88,2.233400402414487,0.6803771886660928,680.3771886660928,1088.6035018657485,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945.0,Q2,120.8,27.05,4.306595365418895,0.6803771886660928,1360.7543773321856,1360.7543773321854,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945.0,Q3,953.6,28.0,32.88275862068965,0.6803771886660928,3401.885943330464,1905.0561282650597,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945.0,Q4,103.4,21.79,4.537077665642826,0.6803771886660928,1360.7543773321856,1088.6035018657485,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946.0,Q1,23.5,20.68,1.0839483394833949,0.7294876241994147,729.4876241994148,1167.1801987190636,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946.0,Q2,143.8,27.36,5.070521861777151,0.7294876241994147,1458.9752483988295,1458.9752483988293,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946.0,Q3,973.6,27.7,33.92334494773519,0.7294876241994147,3647.4381209970734,2042.565347758361,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946.0,Q4,196.2,23.09,8.144458281444582,0.7294876241994147,1458.9752483988295,1167.1801987190636,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947.0,Q1,40.7,20.27,1.913493182886695,0.7322379802164127,732.2379802164128,1171.5807683462606,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947.0,Q2,121.0,27.78,4.204308547602501,0.7322379802164127,1464.4759604328256,1464.4759604328256,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947.0,Q3,974.9,28.02,33.59407305306685,0.7322379802164127,3661.189901082064,2050.2663446059555,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947.0,Q4,99.6,22.77,4.190155658392932,0.7322379802164127,1464.4759604328256,1171.5807683462606,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948.0,Q1,54.2,20.42,2.530345471521942,0.7265831569399347,726.5831569399347,1162.5330511038956,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948.0,Q2,173.3,27.57,6.065803290164508,0.7265831569399347,1453.1663138798694,1453.1663138798694,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948.0,Q3,972.5,27.87,33.68548666435746,0.7265831569399347,3632.9157846996736,2034.432839431817,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948.0,Q4,142.3,22.82,5.973971452560874,0.7265831569399347,1453.1663138798694,1162.5330511038956,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949.0,Q1,41.4,20.53,1.9228982814677196,0.6750655459867716,675.0655459867717,1080.1048735788345,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949.0,Q2,166.39999999999998,27.52,5.834502103786815,0.6750655459867716,1350.131091973543,1350.131091973543,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949.0,Q3,951.3,27.76,33.07719054242003,0.6750655459867716,3375.327729933858,1890.18352876296,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949.0,Q4,110.4,22.43,4.711907810499359,0.6750655459867716,1350.131091973543,1080.1048735788345,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950.0,Q1,60.8,19.98,2.897998093422306,0.5636426253171185,563.6426253171185,901.8282005073896,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950.0,Q2,114.8,27.1,4.08540925266904,0.5636426253171185,1127.285250634237,1127.285250634237,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950.0,Q3,905.5,27.59,31.671913256383352,0.5636426253171185,2818.2131265855924,1578.1993508879316,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950.0,Q4,93.1,22.31,3.993993993993995,0.5636426253171185,1127.285250634237,901.8282005073896,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951.0,Q1,27.8,20.06,1.3200379867046532,0.2170411353672408,217.04113536724083,347.2658165875853,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951.0,Q2,158.2,27.01,5.64798286326312,0.2170411353672408,434.08227073448165,434.0822707344816,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951.0,Q3,763.4,28.03,26.2969342059938,0.2170411353672408,1085.205676836204,607.7151790282742,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951.0,Q4,111.0,23.55,4.521384928716905,0.2170411353672408,434.08227073448165,347.2658165875853,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952.0,Q1,30.3,21.17,1.3667117726657645,0.3764423474098546,376.4423474098546,602.3077558557674,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952.0,Q2,139.5,27.47,4.899894625922023,0.3764423474098546,752.8846948197092,752.8846948197092,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952.0,Q3,828.8000000000001,27.9,28.678200692041525,0.3764423474098546,1882.211737049273,1054.038572747593,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952.0,Q4,111.3,22.86,4.664710813076279,0.3764423474098546,752.8846948197092,602.3077558557674,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953.0,Q1,40.8,20.75,1.8758620689655168,0.7068226649414928,706.8226649414928,1130.9162639063886,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953.0,Q2,110.7,28.28,3.780737704918032,0.7068226649414928,1413.6453298829856,1413.6453298829856,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953.0,Q3,964.4,27.89,33.38179300796123,0.7068226649414928,3534.113324707464,1979.10346183618,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953.0,Q4,106.1,23.03,4.4153141905950894,0.7068226649414928,1413.6453298829856,1130.9162639063886,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954.0,Q1,74.80000000000001,20.5,3.479069767441861,0.6022033335482994,602.2033335482994,963.525333677279,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954.0,Q2,93.8,28.0,3.23448275862069,0.6022033335482994,1204.4066670965988,1204.4066670965988,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954.0,Q3,921.4,27.76,32.037552155771905,0.6022033335482994,3011.016667741497,1686.1693339352382,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954.0,Q4,91.3,22.28,3.921821305841924,0.6022033335482994,1204.4066670965988,963.525333677279,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955.0,Q1,24.9,20.58,1.153846153846154,0.6574740187051465,657.4740187051466,1051.9584299282346,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955.0,Q2,124.5,27.22,4.411764705882353,0.6574740187051465,1314.9480374102932,1314.9480374102932,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955.0,Q3,944.0,27.6,33.00699300699301,0.6574740187051465,3287.370093525733,1840.9272523744105,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955.0,Q4,182.00000000000003,22.33,7.801114444920705,0.6574740187051465,1314.9480374102932,1051.9584299282346,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956.0,Q1,28.1,20.03,1.336186400380409,0.7538190945461872,753.8190945461873,1206.1105512738995,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956.0,Q2,145.1,27.69,5.057511327988846,0.7538190945461872,1507.638189092375,1507.6381890923744,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956.0,Q3,983.3,27.22,34.84408221119774,0.7538190945461872,3769.095472730936,2110.693464729324,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956.0,Q4,206.0,22.45,8.784648187633262,0.7538190945461872,1507.638189092375,1206.1105512738995,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957.0,Q1,42.0,19.93,2.0066889632107023,0.4307560714417004,430.7560714417005,689.2097143067208,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957.0,Q2,134.9,26.86,4.842067480258435,0.4307560714417004,861.5121428834009,861.512142883401,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957.0,Q3,851.0999999999999,27.92,29.42946058091286,0.4307560714417004,2153.780357208502,1206.1170000367613,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957.0,Q4,103.9,23.21,4.291615035109459,0.4307560714417004,861.5121428834009,689.2097143067208,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958.0,Q1,28.9,21.19,1.302388463271744,0.7717341574226836,771.7341574226837,1234.7746518762938,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958.0,Q2,136.5,28.04,4.700413223140496,0.7717341574226836,1543.468314845367,1543.468314845367,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958.0,Q3,991.2,28.18,33.96847155586018,0.7717341574226836,3858.670787113418,2160.855640783514,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958.0,Q4,155.6,23.24,6.419141914191419,0.7717341574226836,1543.468314845367,1234.7746518762938,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959.0,Q1,55.6,20.31,2.609103707179728,0.909915213045071,909.915213045071,1455.8643408721136,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959.0,Q2,122.5,27.83,4.249046132500867,0.909915213045071,1819.830426090142,1819.8304260901416,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959.0,Q3,1047.7,27.8,36.37847222222222,0.909915213045071,4549.576065225355,2547.762596526198,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959.0,Q4,151.0,22.99,6.294289287203002,0.909915213045071,1819.830426090142,1455.8643408721136,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960.0,Q1,16.5,20.85,0.7551487414187642,0.5860737892039277,586.0737892039277,937.7180627262844,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960.0,Q2,112.9,27.27,3.993632826317652,0.5860737892039277,1172.1475784078557,1172.1475784078557,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960.0,Q3,914.9,28.03,31.51567344126765,0.5860737892039277,2930.3689460196388,1641.0066097709976,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960.0,Q4,110.5,23.0,4.604166666666667,0.5860737892039277,1172.1475784078557,937.7180627262844,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961.0,Q1,60.9,20.05,2.893111638954869,0.9207538401738043,920.7538401738044,1473.206144278087,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961.0,Q2,132.1,27.65,4.610820244328098,0.9207538401738043,1841.5076803476088,1841.5076803476088,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961.0,Q3,1052.0,27.58,36.80895731280616,0.9207538401738043,4603.769200869022,2578.110752486652,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961.0,Q4,154.3,22.09,6.682546556951062,0.9207538401738043,1841.5076803476088,1473.206144278087,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962.0,Q1,34.2,19.85,1.640287769784173,0.5660631125044524,566.0631125044524,905.700980007124,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962.0,Q2,130.4,27.36,4.59802538787024,0.5660631125044524,1132.1262250089048,1132.1262250089048,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962.0,Q3,906.6,27.83,31.446409989594176,0.5660631125044524,2830.315562522262,1584.976715012467,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962.0,Q4,126.6,22.5,5.387234042553192,0.5660631125044524,1132.1262250089048,905.700980007124,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963.0,Q1,16.6,20.38,0.7764265668849393,0.569919299124015,569.919299124015,911.870878598424,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963.0,Q2,153.20000000000002,27.06,5.459729151817535,0.569919299124015,1139.83859824803,1139.83859824803,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963.0,Q3,908.2,27.87,31.458261170765496,0.569919299124015,2849.5964956200746,1595.7740375472415,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963.0,Q4,143.0,23.17,5.916425320645428,0.569919299124015,1139.83859824803,911.870878598424,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964.0,Q1,32.7,20.17,1.5446386395843177,0.7866452398370299,786.64523983703,1258.632383739248,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964.0,Q2,111.1,27.9,3.8442906574394464,0.7866452398370299,1573.29047967406,1573.29047967406,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964.0,Q3,997.0,27.61,34.84795526039846,0.7866452398370299,3933.2261991851497,2202.606671543684,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964.0,Q4,103.5,22.78,4.352396972245584,0.7866452398370299,1573.29047967406,1258.632383739248,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965.0,Q1,39.900000000000006,20.64,1.8438077634011087,0.0833567549726346,83.35675497263465,133.37080795621543,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965.0,Q2,124.5,26.77,4.483255311487216,0.0833567549726346,166.7135099452693,166.7135099452693,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965.0,Q3,708.5,27.88,24.53254847645429,0.0833567549726346,416.7837748631732,233.398913923377,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965.0,Q4,74.4,23.22,3.071841453344344,0.0833567549726346,166.7135099452693,133.37080795621543,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966.0,Q1,38.5,21.23,1.731893837156995,0.2763027762932267,276.3027762932268,442.0844420691628,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966.0,Q2,108.1,27.66,3.771807397069086,0.2763027762932267,552.6055525864535,552.6055525864535,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966.0,Q3,787.6999999999999,27.91,27.24662746454514,0.2763027762932267,1381.513881466134,773.647773621035,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966.0,Q4,123.8,23.04,5.149750415973378,0.2763027762932267,552.6055525864535,442.0844420691628,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967.0,Q1,25.3,20.63,1.169671752196024,0.5115125827513369,511.512582751337,818.4201324021392,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967.0,Q2,135.6,26.96,4.849785407725322,0.5115125827513369,1023.025165502674,1023.025165502674,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967.0,Q3,884.2,27.8,30.70138888888889,0.5115125827513369,2557.562913756685,1432.2352317037432,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
